EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32,RUL
1.043,-1.493,-0.225,-0.690,0.000,0.000,-0.842,-2.043,-1.178,-1.000,0.142,1.336,-1.925,-0.375,0.000,-1.390,1.663,-0.920,-0.183,-1.132,-1.000,-0.782,0.000,0.000,0.519,-0.103,208.000
1.043,-1.478,0.736,-0.349,0.000,0.000,-1.662,-1.304,-1.175,-1.000,0.142,1.991,-1.362,-0.161,0.000,-1.876,1.012,-1.198,-0.454,-2.052,-1.000,-0.782,0.000,0.000,0.685,1.521,207.000
1.043,-1.464,-2.053,1.357,0.000,0.000,-1.022,-2.463,-1.307,-1.000,0.142,1.302,-0.798,-0.130,0.000,-2.026,0.863,-1.337,-0.219,-1.044,-1.000,-1.427,0.000,0.000,1.570,-0.106,206.000
1.043,-1.449,-1.185,0.674,0.000,0.000,-1.322,-0.826,-1.361,-1.000,0.142,0.861,-1.080,0.034,0.000,-1.165,1.351,-1.337,-0.141,-1.990,-1.000,-1.427,0.000,0.000,0.519,0.609,205.000
1.043,-1.435,0.095,-1.714,0.000,0.000,-2.222,-1.557,-1.441,-1.000,-7.058,1.618,-1.362,-0.348,0.000,-1.652,1.934,-2.171,0.156,-1.076,-1.000,-1.427,0.000,0.000,1.293,3.036,204.000
1.043,-1.420,-1.413,-1.714,0.000,0.000,-1.442,-0.871,-1.304,-1.000,0.142,1.121,-1.362,-0.329,0.000,-0.866,0.714,-2.032,0.006,-1.388,-1.000,-1.427,0.000,0.000,1.183,0.781,203.000
1.043,-1.405,-1.688,-1.714,0.000,0.000,-0.402,0.027,-0.859,-1.000,0.142,0.929,-1.080,-0.070,0.000,-1.315,1.134,-1.893,-0.141,-1.529,-1.000,-2.073,0.000,0.000,1.625,1.619,202.000
1.043,-1.391,-0.590,1.357,0.000,0.000,-1.542,-0.570,-1.543,-1.000,0.142,1.663,-1.221,0.170,0.000,-1.727,1.446,-1.754,0.059,-1.065,-1.000,-0.782,0.000,0.000,1.736,1.654,201.000
1.043,-1.376,-0.727,-0.349,0.000,0.000,-1.602,-0.635,-1.779,-1.000,0.142,1.743,-0.657,-0.070,0.000,-0.978,1.799,-2.588,0.073,-0.348,-1.000,-1.427,0.000,0.000,0.740,1.115,200.000
1.043,-1.362,0.004,-1.032,0.000,0.000,-1.462,0.259,-1.290,-1.000,0.142,1.110,-1.221,-0.359,0.000,-1.652,1.283,-1.059,-0.018,-0.364,-1.000,-1.427,0.000,0.000,2.012,1.783,199.000
1.043,-1.347,1.010,-1.373,0.000,0.000,-0.102,-1.297,-1.818,-1.000,0.142,1.618,-1.362,-0.155,0.000,-1.839,0.443,-0.920,0.074,-1.374,-1.000,-0.136,0.000,0.000,0.795,1.644,198.000
1.043,-1.333,0.918,-1.032,0.000,0.000,-1.822,-3.175,-1.323,-1.000,0.142,1.562,-2.489,-0.524,0.000,-1.240,1.785,-1.615,0.058,-1.185,-1.000,-2.073,0.000,0.000,0.906,1.501,197.000
1.043,-1.318,-0.773,-0.349,0.000,0.000,-0.922,-1.123,-1.845,-1.000,0.142,1.460,-1.362,-0.046,0.000,-1.839,2.002,-1.476,0.272,-0.649,-1.000,-1.427,0.000,0.000,0.740,0.150,196.000
1.043,-1.304,-0.499,-0.690,0.000,0.000,-1.622,-0.425,-1.633,-1.000,-7.058,1.144,-0.939,-0.056,0.000,-1.390,1.473,-0.781,-0.099,-1.889,-1.000,-2.073,0.000,0.000,1.017,0.920,195.000
1.043,-1.289,0.736,-1.714,0.000,0.000,-1.422,-0.491,-0.557,-1.000,0.142,1.245,-1.080,-0.045,0.000,-1.951,1.270,-1.615,-0.281,-2.332,-1.000,-0.782,0.000,0.000,1.680,0.338,194.000
1.043,-1.275,-0.225,1.357,0.000,0.000,-1.022,-1.822,-1.360,-1.000,0.142,1.720,-0.657,-0.398,0.000,-1.727,1.188,-1.198,0.293,-1.553,-1.000,-1.427,0.000,0.000,0.795,1.382,193.000
1.043,-1.260,-0.407,-0.690,0.000,0.000,-1.082,-1.172,0.027,-1.000,0.142,2.330,-1.502,-0.176,0.000,-1.128,1.677,-1.198,0.203,-1.406,-1.000,-1.427,0.000,0.000,1.127,0.815,192.000
1.043,-1.246,0.598,1.357,0.000,0.000,-0.402,-0.653,-1.413,-1.000,0.142,0.647,-0.375,-0.540,0.000,-1.128,1.310,-1.059,-0.116,-1.436,-1.000,-0.782,0.000,0.000,1.514,0.899,191.000
1.043,-1.231,-0.727,1.357,0.000,0.000,-1.042,-0.881,-2.240,-1.000,0.142,1.630,-1.221,-0.313,0.000,-1.689,2.097,-1.754,0.205,-1.716,-1.000,-0.136,0.000,0.000,0.629,1.288,190.000
1.043,-1.217,-0.727,1.016,0.000,0.000,-0.402,-1.191,-1.791,-1.000,0.142,1.381,-0.657,-0.108,0.000,-1.315,1.134,-1.893,-0.062,-1.332,-1.000,-0.136,0.000,0.000,1.348,0.874,189.000
1.043,-1.202,0.324,0.674,0.000,0.000,-1.022,-0.139,-1.177,-1.000,0.142,1.132,-1.643,-0.259,0.000,-1.802,2.477,-1.059,-0.049,-0.966,-1.000,-2.073,0.000,0.000,2.178,1.944,188.000
1.043,-1.188,-1.185,0.333,0.000,0.000,-1.062,-1.323,-1.261,-1.000,0.142,1.392,-1.080,0.124,0.000,-1.315,1.744,-1.615,0.067,-1.006,-1.000,-2.073,0.000,0.000,1.017,0.660,187.000
1.043,-1.173,-0.316,0.674,0.000,0.000,-1.022,-1.871,-1.511,-1.000,0.142,1.279,-1.221,-0.281,0.000,-1.277,1.839,-1.893,-0.031,-1.737,-1.000,-0.782,0.000,0.000,1.183,1.493,186.000
1.043,-1.159,0.187,-0.008,0.000,0.000,-1.902,-1.764,-1.125,-1.000,0.142,2.432,-1.502,-0.089,0.000,-0.978,1.012,-1.337,0.183,-1.294,-1.000,-2.073,0.000,0.000,1.625,0.700,185.000
1.043,-1.144,-0.270,-1.714,0.000,0.000,-0.342,-0.431,-1.125,-1.000,0.142,1.178,-1.784,-0.395,0.000,-0.753,1.297,-1.615,0.030,-1.689,-1.000,-0.136,0.000,0.000,0.961,1.138,184.000
1.043,-1.130,0.233,1.016,0.000,0.000,-1.962,-2.300,-2.256,-1.000,0.142,0.466,-1.502,-0.041,0.000,-1.053,1.405,-1.893,0.061,-1.524,-1.000,-1.427,0.000,0.000,1.238,0.954,183.000
1.043,-1.115,-1.642,-1.714,0.000,0.000,-0.942,-0.439,-1.748,-1.000,0.142,1.946,-0.375,-0.041,0.000,-1.989,1.487,-1.476,0.186,-1.438,-1.000,-1.427,0.000,0.000,0.795,1.518,182.000
1.043,-1.101,0.233,1.016,0.000,0.000,-0.742,-0.943,-1.565,-1.000,-7.058,1.912,-1.362,0.193,0.000,-0.753,1.338,-1.198,-0.071,-1.868,-1.000,-1.427,0.000,0.000,1.017,-0.099,181.000
1.043,-1.086,-0.727,1.357,0.000,0.000,-0.742,0.088,-1.679,-1.000,0.142,1.110,-1.221,-0.044,0.000,-1.502,1.270,-1.615,0.052,-1.492,-1.000,-1.427,0.000,0.000,1.514,1.426,180.000
1.043,-1.072,-0.270,-0.690,0.000,0.000,-0.682,-1.025,-1.894,-1.000,0.142,1.449,-1.925,-0.006,0.000,-0.791,1.487,-0.920,-0.004,-1.012,-1.000,-1.427,0.000,0.000,1.736,0.624,179.000
1.043,-1.057,0.187,-0.349,0.000,0.000,-1.242,-2.132,-1.939,-1.000,0.142,0.906,-1.362,-0.386,0.000,-1.053,1.433,-1.615,0.071,-1.249,-1.000,-1.427,0.000,0.000,1.127,1.258,178.000
1.043,-1.043,-1.870,0.674,0.000,0.000,-2.302,-1.013,-1.853,-1.000,0.142,1.505,-0.657,-0.298,0.000,-1.315,1.161,-2.171,0.074,-1.166,-1.000,-1.427,0.000,0.000,0.574,1.556,177.000
1.043,-1.028,0.233,-1.032,0.000,0.000,-0.562,-1.000,-1.951,-1.000,0.142,0.771,-1.362,0.116,0.000,-1.989,2.056,-1.337,0.293,-1.862,-1.000,-1.427,0.000,0.000,1.072,0.554,176.000
1.043,-1.013,1.421,-0.349,0.000,0.000,-1.322,-1.596,-1.028,-1.000,-7.058,1.663,-1.502,0.025,0.000,-1.390,0.755,-1.198,-0.001,-1.180,-1.000,-1.427,0.000,0.000,1.846,1.555,175.000
1.043,-0.999,0.278,0.674,0.000,0.000,-0.942,-1.581,-0.793,-1.000,0.142,1.810,-2.629,0.224,0.000,-1.240,0.633,-1.615,0.212,-1.009,-1.000,-0.782,0.000,0.000,1.736,1.206,174.000
1.043,-0.984,1.696,-1.032,0.000,0.000,-2.822,-1.385,-1.858,-1.000,0.142,1.234,-1.080,-0.216,0.000,-0.978,1.039,-0.920,0.098,-1.070,-1.000,-0.782,0.000,0.000,1.791,1.238,173.000
1.043,-0.970,0.095,1.357,0.000,0.000,-1.302,-0.653,-1.871,-1.000,0.142,1.686,-1.221,-0.124,0.000,-1.240,1.148,-0.781,-0.183,-0.609,-1.000,-2.073,0.000,0.000,1.072,0.952,172.000
1.043,-0.955,-0.499,0.333,0.000,0.000,-1.622,-0.279,-1.377,-1.000,0.142,1.234,-1.362,0.091,0.000,-1.128,1.175,-2.032,0.357,-1.340,-1.000,-1.427,0.000,0.000,1.459,1.042,171.000
1.043,-0.941,0.598,1.357,0.000,0.000,-2.642,-0.933,-1.364,-1.000,-7.058,2.285,-0.516,-0.154,0.000,-1.727,1.500,-1.059,0.363,-1.604,-1.000,-0.782,0.000,0.000,1.459,1.138,170.000
1.043,-0.926,2.016,1.016,0.000,0.000,0.098,-1.656,-0.984,-1.000,0.142,1.765,-1.080,-0.089,0.000,-1.352,1.582,-1.754,0.314,-0.367,-1.000,-1.427,0.000,0.000,1.625,1.569,169.000
1.043,-0.912,-0.819,-0.008,0.000,0.000,-0.882,-1.633,-1.193,-1.000,0.142,2.228,-1.502,-0.109,0.000,-2.139,0.904,-1.198,0.295,-1.201,-1.000,-0.136,0.000,0.000,1.017,0.248,168.000
1.043,-0.897,-0.225,1.016,0.000,0.000,-1.522,-0.871,-0.980,-1.000,0.142,1.517,-2.207,0.220,0.000,-1.053,1.243,-1.615,0.056,-1.337,-1.000,-1.427,0.000,0.000,1.183,0.455,167.000
1.043,-0.883,0.095,-0.690,0.000,0.000,-0.562,0.045,-1.850,-1.000,0.142,1.550,-1.925,0.438,0.000,-1.689,0.619,-1.754,0.143,-0.630,-1.000,-0.136,0.000,0.000,0.795,1.351,166.000
1.043,-0.868,1.101,1.016,0.000,0.000,-0.822,-1.845,-1.334,-1.000,0.142,1.991,-1.784,-0.318,0.000,-1.876,1.460,-1.893,0.240,-0.889,-1.000,-1.427,0.000,0.000,0.740,0.553,165.000
1.043,-0.854,0.507,-1.373,0.000,0.000,-1.142,-0.646,-0.672,-1.000,0.142,1.279,-1.502,-0.120,0.000,-0.828,1.121,-1.337,0.124,-1.022,-1.000,-2.073,0.000,0.000,1.293,1.360,164.000
1.043,-0.839,1.056,-0.349,0.000,0.000,-0.862,-0.842,-1.199,-1.000,0.142,1.517,-2.066,-0.263,0.000,-1.352,1.338,-0.781,0.006,-0.620,-1.000,-0.782,0.000,0.000,0.851,1.317,163.000
1.043,-0.825,1.467,1.357,0.000,0.000,0.298,-1.009,-0.961,-1.000,0.142,1.731,-1.221,0.103,0.000,-0.903,1.433,-1.198,0.086,-0.940,-1.000,-0.782,0.000,0.000,1.902,0.558,162.000
1.043,-0.810,-0.636,-0.008,0.000,0.000,-1.682,-0.611,-1.944,-1.000,0.142,0.477,-1.221,0.099,0.000,-1.390,1.758,-1.476,0.147,-1.020,-1.000,-0.782,0.000,0.000,0.961,1.858,161.000
1.043,-0.796,-0.682,-0.349,0.000,0.000,-2.282,-0.012,-1.877,-1.000,0.142,1.279,-0.798,0.049,0.000,-1.951,1.080,-0.642,-0.013,-1.345,-1.000,-1.427,0.000,0.000,0.851,2.044,160.000
1.043,-0.781,-0.133,0.674,0.000,0.000,-1.422,-0.491,-1.946,-1.000,0.142,1.901,-1.502,-0.013,0.000,-1.465,2.666,-0.642,0.107,-0.878,-1.000,-1.427,0.000,0.000,1.459,1.214,159.000
1.043,-0.767,-0.727,-0.690,0.000,0.000,-1.302,-1.291,-1.146,-1.000,0.142,1.720,-2.066,0.094,0.000,-0.978,1.446,-1.198,0.156,-0.926,-1.000,-1.427,0.000,0.000,1.293,0.638,158.000
1.043,-0.752,1.101,0.333,0.000,0.000,-1.042,-0.694,-1.077,-1.000,0.142,1.460,-1.502,-0.211,0.000,-1.053,1.270,-0.364,0.104,-1.481,-1.000,-0.782,0.000,0.000,0.961,1.196,157.000
1.043,-0.738,0.004,1.016,0.000,0.000,-0.682,-1.822,-0.771,-1.000,0.142,2.172,-0.657,0.006,0.000,-1.390,1.378,-1.337,0.145,-1.550,-1.000,-2.073,0.000,0.000,0.297,0.691,156.000
1.043,-0.723,-0.362,0.674,0.000,0.000,-0.722,-0.743,-1.455,-1.000,0.142,1.121,-1.080,-0.019,0.000,-1.315,1.785,-1.337,0.301,-1.249,-1.000,-0.782,0.000,0.000,2.400,1.783,155.000
1.043,-0.709,0.461,-1.032,0.000,0.000,0.378,-0.549,-1.123,-1.000,0.142,1.245,-1.643,-0.203,0.000,-1.015,1.188,-1.754,0.246,-2.020,-1.000,-1.427,0.000,0.000,0.297,2.153,154.000
1.043,-0.694,0.004,1.357,0.000,0.000,-1.482,0.404,-1.940,-1.000,0.142,1.257,-1.502,-0.221,0.000,-1.427,1.053,-0.642,0.214,-1.545,-1.000,-0.782,0.000,0.000,1.072,0.872,153.000
1.043,-0.680,-0.453,-1.714,0.000,0.000,-1.762,-0.188,-1.895,-1.000,0.142,1.596,-1.221,-0.212,0.000,-1.764,1.555,-0.781,0.036,-0.337,-1.000,-0.782,0.000,0.000,1.072,1.416,152.000
1.043,-0.665,-0.956,-0.349,0.000,0.000,-1.002,-0.459,-0.787,-1.000,0.142,0.568,-1.925,0.134,0.000,-0.828,0.375,-1.198,0.248,-1.046,-1.000,-0.782,0.000,0.000,1.680,1.129,151.000
1.043,-0.651,-0.727,-1.373,0.000,0.000,-1.382,-1.703,-1.488,-1.000,0.142,1.155,-2.066,-0.335,0.000,-1.727,1.649,-2.171,0.093,-1.204,-1.000,-0.782,0.000,0.000,1.072,1.449,150.000
1.043,-0.636,1.741,-0.690,0.000,0.000,-1.442,-1.186,-1.660,-1.000,0.142,1.641,-1.502,-0.433,0.000,-1.352,1.012,-1.059,-0.229,-1.494,-1.000,-0.782,0.000,0.000,0.961,0.674,149.000
1.043,-0.621,0.507,-0.690,0.000,0.000,-0.322,-1.700,-1.199,-1.000,0.142,1.053,-0.939,-0.113,0.000,-1.240,1.053,-1.337,0.366,-0.716,-1.000,-0.782,0.000,0.000,0.408,1.499,148.000
1.043,-0.607,-1.139,1.357,0.000,0.000,-1.262,-0.136,-0.473,-1.000,0.142,1.121,-1.221,0.176,0.000,-0.828,1.134,-1.893,0.167,-1.513,-1.000,-1.427,0.000,0.000,1.570,0.555,147.000
1.043,-0.592,-1.688,-1.373,0.000,0.000,-1.002,-1.827,-0.928,-1.000,0.142,0.432,-0.798,-0.164,0.000,-1.539,1.771,-1.059,0.196,0.009,-1.000,-0.782,0.000,0.000,0.906,1.410,146.000
1.043,-0.578,0.644,1.016,0.000,0.000,0.298,-1.581,-0.896,-1.000,0.142,1.901,-1.502,0.243,0.000,-0.978,0.551,-1.059,0.114,-1.193,-1.000,-0.782,0.000,0.000,0.740,0.037,145.000
1.043,-0.563,-0.910,-0.349,0.000,0.000,-1.422,-2.401,-0.538,-1.000,0.142,0.793,-1.643,0.163,0.000,-1.951,1.283,-1.476,0.116,-1.580,-1.000,-0.136,0.000,0.000,1.238,1.757,144.000
1.043,-0.549,-0.636,0.674,0.000,0.000,-0.822,-1.439,-1.320,-1.000,0.142,1.065,-1.784,-0.399,0.000,-0.753,1.256,-1.893,0.251,-1.046,-1.000,-0.782,0.000,0.000,0.629,2.037,143.000
1.043,-0.534,-2.099,-1.032,0.000,0.000,-0.942,0.058,-1.670,-1.000,0.142,1.562,-1.221,0.075,0.000,-0.716,1.446,-0.781,0.094,-1.556,-1.000,-0.136,0.000,0.000,1.570,1.308,142.000
1.043,-0.520,0.827,-0.690,0.000,0.000,-1.982,-0.237,-1.006,-1.000,0.142,2.195,-1.362,-0.179,0.000,-1.277,1.582,-0.920,0.099,-1.489,-1.000,-2.073,0.000,0.000,0.131,1.128,141.000
1.043,-0.505,-1.733,-0.008,0.000,0.000,-0.982,-1.948,-0.943,-1.000,0.142,1.189,-1.643,-0.274,0.000,-1.128,1.243,-0.364,0.250,-1.846,-1.000,-1.427,0.000,0.000,0.795,1.309,140.000
1.043,-0.491,1.193,1.016,0.000,0.000,-1.302,-1.710,-1.253,-1.000,0.142,0.635,-1.643,0.112,0.000,-1.015,0.890,-1.198,0.235,-0.489,-1.000,0.510,0.000,0.000,1.127,1.092,139.000
1.043,-0.476,0.278,-0.690,0.000,0.000,-1.482,-0.947,-1.757,-1.000,0.142,1.437,-0.375,-0.089,0.000,-1.240,0.863,-1.476,0.261,-2.012,-1.000,-2.073,0.000,0.000,0.629,0.557,138.000
1.043,-0.462,0.644,-0.349,0.000,0.000,0.218,0.508,-1.647,-1.000,0.142,1.743,-0.939,0.121,0.000,-0.978,0.985,-0.642,0.193,-1.166,-1.000,-0.782,0.000,0.000,1.127,1.089,137.000
1.043,-0.447,0.095,-1.032,0.000,0.000,-1.562,-0.550,-1.718,-1.000,0.142,1.053,-1.784,0.083,0.000,-1.539,0.714,-1.337,0.550,-1.222,-1.000,-1.427,0.000,0.000,1.238,0.907,136.000
1.043,-0.433,-0.087,1.357,0.000,0.000,-0.522,-1.633,-1.058,-1.000,0.142,0.963,-1.925,0.144,0.000,-1.839,1.663,-0.920,0.269,-1.590,-1.000,-1.427,0.000,0.000,1.072,0.798,135.000
1.043,-0.418,1.010,-0.008,0.000,0.000,-1.062,-0.363,-0.935,-1.000,0.142,0.906,-0.516,-0.231,0.000,-0.828,1.758,-1.198,0.301,-1.393,-1.000,-1.427,0.000,0.000,2.012,0.378,134.000
1.043,-0.404,-0.225,-0.690,0.000,0.000,-1.282,-1.630,-1.513,-1.000,0.142,1.697,-2.066,-0.327,0.000,-1.614,1.392,-1.337,0.360,-0.412,-1.000,-0.136,0.000,0.000,0.629,0.755,133.000
1.043,-0.389,-0.910,-0.008,0.000,0.000,-1.002,-0.275,-2.120,-1.000,0.142,1.166,-1.362,0.141,0.000,-1.090,1.744,-1.476,0.152,-1.009,-1.000,-1.427,0.000,0.000,1.625,2.006,132.000
1.043,-0.375,0.827,-1.032,0.000,0.000,-1.062,-0.464,-1.409,-1.000,-7.058,0.940,-1.221,0.224,0.000,-0.603,0.944,-1.198,0.557,-1.572,-1.000,-1.427,0.000,0.000,0.685,0.818,131.000
1.043,-0.360,0.004,0.333,0.000,0.000,-1.122,-1.300,-1.093,-1.000,0.142,1.178,-1.784,-0.016,0.000,-1.427,1.121,-1.337,0.435,-0.670,-1.000,-0.136,0.000,0.000,0.795,1.907,130.000
1.043,-0.346,-1.688,-0.008,0.000,0.000,-0.042,-0.428,-0.189,-1.000,0.142,1.618,-1.080,-0.142,0.000,-1.390,1.324,-1.615,0.069,-0.942,-1.000,-0.136,0.000,0.000,0.519,1.606,129.000
1.043,-0.331,0.278,1.357,0.000,0.000,-0.582,-0.488,-0.915,-1.000,0.142,1.697,-1.080,0.417,0.000,-1.128,1.365,-0.503,0.344,0.207,-1.000,-0.782,0.000,0.000,1.072,1.535,128.000
1.043,-0.317,-0.682,0.333,0.000,0.000,-1.322,-1.628,-1.205,-1.000,0.142,0.669,-0.657,0.239,0.000,-1.315,0.809,-1.198,0.098,-1.702,-1.000,-0.782,0.000,0.000,0.851,0.999,127.000
1.043,-0.302,1.604,-0.690,0.000,0.000,-0.342,-1.349,-1.424,-1.000,-7.058,1.053,-1.080,0.201,0.000,-0.529,1.677,-1.476,0.157,-1.804,-1.000,-0.136,0.000,0.000,1.017,0.708,126.000
1.043,-0.288,-0.316,-1.032,0.000,0.000,-1.182,-0.912,-1.703,-1.000,0.142,1.031,-0.798,-0.145,0.000,-1.614,2.232,-1.615,0.006,-1.441,-1.000,-1.427,0.000,0.000,1.404,1.378,125.000
1.043,-0.273,0.781,-1.373,0.000,0.000,-1.482,-0.951,-1.726,-1.000,0.142,1.166,-1.502,0.250,0.000,-1.502,1.270,-1.059,0.475,-1.441,-1.000,-0.136,0.000,0.000,1.183,0.532,124.000
1.043,-0.259,0.278,1.016,0.000,0.000,-1.242,-0.503,-0.874,-1.000,0.142,0.963,-1.362,0.380,0.000,-0.940,0.700,-0.642,0.611,-1.182,-1.000,-0.782,0.000,0.000,0.851,1.191,123.000
1.043,-0.244,-0.956,-1.373,0.000,0.000,-0.182,-0.107,-1.631,-1.000,0.142,1.720,-1.221,-0.040,0.000,-1.539,1.188,-1.476,0.209,-1.142,-1.000,-0.136,0.000,0.000,1.348,0.333,122.000
1.043,-0.230,0.233,-1.032,0.000,0.000,-1.382,0.657,-1.243,-1.000,0.142,1.065,-1.643,0.242,0.000,-1.427,2.124,-0.781,0.448,-1.748,-1.000,-0.782,0.000,0.000,0.629,1.290,121.000
1.043,-0.215,1.056,0.333,0.000,0.000,-0.762,-1.512,-1.320,-1.000,0.142,0.906,-0.798,0.209,0.000,-1.427,1.731,-1.893,0.447,-0.798,-1.000,-0.136,0.000,0.000,0.906,1.539,120.000
1.043,-0.200,-1.596,-1.032,0.000,0.000,-2.622,-0.870,-1.214,-1.000,0.142,1.426,-1.362,0.062,0.000,-1.764,1.541,-2.449,0.327,-1.305,-1.000,-0.782,0.000,0.000,0.574,1.106,119.000
1.043,-0.186,1.513,1.357,0.000,0.000,-1.782,-1.191,-1.461,-1.000,0.142,0.534,-0.516,0.242,0.000,-1.240,0.877,-1.476,-0.222,-0.481,-1.000,-1.427,0.000,0.000,0.574,1.412,118.000
1.043,-0.171,0.050,-0.349,0.000,0.000,0.478,-1.134,-0.870,-1.000,0.142,0.138,-0.375,0.257,0.000,-0.940,1.704,-2.171,0.216,-1.961,-1.000,-0.782,0.000,0.000,2.510,1.197,117.000
1.043,-0.157,1.741,-0.690,0.000,0.000,-0.142,-0.495,-1.589,-1.000,0.142,1.155,-2.066,0.244,0.000,-0.791,1.094,-0.503,0.104,-0.873,-1.000,-0.136,0.000,0.000,0.795,1.379,116.000
1.043,-0.142,2.107,-0.349,0.000,0.000,-0.642,-0.666,-0.975,-1.000,0.142,1.042,-1.643,-0.041,0.000,-1.090,1.433,-1.198,0.346,-0.913,-1.000,-1.427,0.000,0.000,1.017,1.087,115.000
1.043,-0.128,-0.910,-1.032,0.000,0.000,-1.462,-1.069,-1.059,-1.000,0.142,0.986,-0.798,0.484,0.000,-0.866,1.134,-1.337,0.267,-1.916,-1.000,-0.782,0.000,0.000,1.127,1.172,114.000
1.043,-0.113,0.918,-0.008,0.000,0.000,-1.182,-0.780,-1.596,-1.000,0.142,1.076,-1.362,0.199,0.000,-0.529,1.121,-1.198,0.076,-1.028,-1.000,0.510,0.000,0.000,1.183,2.063,113.000
1.043,-0.099,1.741,-2.055,0.000,0.000,-1.002,-1.079,-1.090,-1.000,0.142,1.697,-1.080,0.383,0.000,-0.641,0.890,-1.754,0.198,-0.516,-1.000,-1.427,0.000,0.000,0.574,1.541,112.000
1.043,-0.084,-1.962,0.333,0.000,0.000,-0.222,-1.498,-1.977,-1.000,0.142,0.579,-1.362,0.272,0.000,-0.903,1.121,-1.476,0.585,-1.374,-1.000,-1.427,0.000,0.000,1.017,1.521,111.000
1.043,-0.070,0.187,0.333,0.000,0.000,-1.982,-0.819,-0.610,-1.000,0.142,0.748,-1.362,-0.054,0.000,-1.165,1.134,-0.920,0.403,-0.329,-1.000,-1.427,0.000,0.000,0.408,1.617,110.000
1.043,-0.055,-1.093,-1.373,0.000,0.000,-1.082,-0.775,-1.154,-1.000,0.142,0.963,-1.362,0.246,0.000,-1.203,0.877,-1.754,0.507,-1.526,-1.000,-0.782,0.000,0.000,1.570,0.848,109.000
1.043,-0.041,-0.773,-0.008,0.000,0.000,-0.722,-0.870,-1.153,-1.000,0.142,0.658,-1.221,0.092,0.000,-1.839,1.473,-0.781,0.320,-0.670,-1.000,-0.136,0.000,0.000,0.408,0.787,108.000
1.043,-0.026,-0.636,0.333,0.000,0.000,-0.982,-1.269,-1.183,-1.000,0.142,1.856,-0.798,-0.280,0.000,-0.678,1.324,-1.337,0.541,-1.094,-1.000,-0.136,0.000,0.000,1.459,0.400,107.000
1.043,-0.012,1.467,-1.373,0.000,0.000,-1.442,0.194,-1.943,-1.000,0.142,0.929,-1.080,0.406,0.000,-0.866,1.012,-1.059,-0.131,-0.574,-1.000,-0.136,0.000,0.000,0.242,1.303,106.000
1.043,0.003,-0.087,-0.008,0.000,0.000,-0.842,-0.593,-0.683,-1.000,-7.058,1.697,-0.798,0.170,0.000,-0.866,1.433,-1.615,0.246,-1.174,-1.000,-1.427,0.000,0.000,0.851,0.681,105.000
1.043,0.017,0.233,1.016,0.000,0.000,-1.362,-0.524,-1.205,-1.000,0.142,0.070,-0.939,0.359,0.000,-0.529,0.199,-1.198,0.322,-1.398,-1.000,-0.782,0.000,0.000,1.625,0.721,104.000
1.043,0.032,0.187,0.333,0.000,0.000,-0.542,-0.718,-1.309,-1.000,0.142,0.342,-1.643,0.221,0.000,-0.940,0.958,-1.198,0.698,-1.177,-1.000,-0.782,0.000,0.000,1.791,1.665,103.000
1.043,0.046,0.461,-1.714,0.000,0.000,-2.102,-0.576,-0.706,-1.000,0.142,0.579,-1.362,0.520,0.000,-0.716,0.755,-1.893,0.520,-1.518,-1.000,-1.427,0.000,0.000,1.625,1.291,102.000
1.043,0.061,0.690,0.333,0.000,0.000,-0.922,-1.035,-0.475,-1.000,0.142,1.347,-0.375,0.370,0.000,-0.641,1.378,-1.754,0.465,-0.753,-1.000,-0.136,0.000,0.000,0.906,1.154,101.000
1.043,0.075,-0.682,-0.008,0.000,0.000,-0.862,-0.173,-1.818,-1.000,0.142,0.601,-1.502,0.647,0.000,-1.128,1.148,-0.503,0.441,-0.300,-1.000,-0.782,0.000,0.000,1.183,0.590,100.000
1.043,0.090,0.370,-0.690,0.000,0.000,-0.922,-1.271,-1.523,-1.000,0.142,0.737,-1.643,0.606,0.000,-1.614,1.555,-1.476,0.492,-1.030,-1.000,-0.136,0.000,0.000,1.183,0.201,99.000
1.043,0.104,0.461,-1.373,0.000,0.000,-0.062,-2.390,-0.989,-1.000,0.142,1.539,-0.798,0.431,0.000,-1.427,0.944,-1.198,0.681,-0.649,-1.000,-0.136,0.000,0.000,0.242,1.095,98.000
1.043,0.119,-0.910,1.357,0.000,0.000,0.018,-0.260,-1.489,-1.000,0.142,1.042,-0.516,0.707,0.000,-1.090,0.972,-0.642,0.347,-1.449,-1.000,0.510,0.000,0.000,0.242,1.226,97.000
1.043,0.133,0.370,0.674,0.000,0.000,-0.582,-0.764,-0.486,-1.000,0.142,0.805,-0.657,0.634,0.000,-0.940,1.378,-0.781,0.731,-0.977,-1.000,-0.136,0.000,0.000,1.072,2.180,96.000
1.043,0.148,1.056,-0.349,0.000,0.000,0.138,-0.247,-0.881,-1.000,0.142,0.726,-1.221,0.540,0.000,-0.791,0.999,-1.615,0.407,-0.295,-1.000,-0.782,0.000,0.000,0.795,0.216,95.000
1.043,0.162,1.513,-1.373,0.000,0.000,-0.742,0.052,-0.108,-1.000,0.142,1.257,-1.502,0.471,0.000,-0.753,0.605,-1.615,0.634,-0.540,-1.000,0.510,0.000,0.000,0.795,1.049,94.000
