EngineID,Cycle,OpSetting1,OpSetting2,OpSetting3,T2,T24,T30,T50,P2,P15,P30,Nf,Nc,epr,Ps30,phi,NRf,NRc,BPR,farB,htBleed,Nf_dmd,PCNfR_dmd,W31,W32
1.454,-0.505,0.461,1.357,0.000,0.000,0.618,0.502,-0.808,-1.000,0.142,-0.359,0.611,-0.848,0.000,0.108,-0.845,0.332,-0.735,0.335,-1.000,-0.136,0.000,0.000,-0.588,0.817
1.454,-0.491,-0.727,-1.714,0.000,0.000,0.498,0.009,-0.252,-1.000,0.142,-0.506,0.470,-0.463,0.000,0.071,-0.588,-0.086,-0.771,-0.161,-1.000,-0.136,0.000,0.000,0.131,0.271
1.454,-0.476,-1.047,-1.373,0.000,0.000,-0.482,-0.663,-0.036,-1.000,0.142,-0.269,1.033,-1.030,0.000,-0.229,-0.533,0.749,-0.698,0.263,-1.000,1.155,0.000,0.000,0.629,0.198
1.454,-0.462,0.233,-0.008,0.000,0.000,-0.422,-0.030,-0.036,-1.000,0.142,0.262,0.611,-0.818,0.000,-0.903,-0.303,-0.225,-0.852,-0.255,-1.000,-0.782,0.000,0.000,-0.256,-0.124
1.454,-0.447,-1.596,-1.714,0.000,0.000,-0.402,0.481,-0.264,-1.000,0.142,-0.291,0.047,-0.915,0.000,-0.304,-0.086,0.888,-1.030,0.807,-1.000,-0.136,0.000,0.000,-0.090,-0.064
1.454,-0.433,1.787,-1.032,0.000,0.000,0.918,-0.204,0.888,-1.000,0.142,0.195,0.470,-0.820,0.000,0.370,-0.520,0.332,-0.795,-0.193,-1.000,-0.136,0.000,0.000,-0.422,0.333
1.454,-0.418,-0.545,-0.690,0.000,0.000,-0.182,-0.134,0.403,-1.000,0.142,-0.167,0.470,-0.629,0.000,-0.079,0.172,0.610,-1.132,0.476,-1.000,0.510,0.000,0.000,-0.588,0.496
1.454,-0.404,-1.459,1.016,0.000,0.000,0.378,0.650,-0.356,-1.000,0.142,0.183,0.470,-0.666,0.000,0.407,-0.493,0.471,-1.053,0.271,-1.000,-0.136,0.000,0.000,0.242,-0.222
1.454,-0.389,-1.093,1.016,0.000,0.000,-0.702,-1.721,-0.866,-1.000,0.142,0.059,0.329,-0.858,0.000,0.183,0.158,0.471,-0.951,0.548,-1.000,0.510,0.000,0.000,0.353,0.064
1.454,-0.375,-0.865,1.357,0.000,0.000,-0.102,-0.020,-0.188,-1.000,0.142,0.104,1.033,-0.725,0.000,-0.042,-0.656,0.610,-0.741,-0.260,-1.000,-0.782,0.000,0.000,0.187,-0.165
1.454,-0.360,-0.362,-0.690,0.000,0.000,0.318,0.357,-0.224,-1.000,0.142,-0.167,0.047,-1.025,0.000,0.445,-0.764,1.166,-0.962,-0.311,-1.000,-0.782,0.000,0.000,-0.035,-0.176
1.454,-0.346,0.507,-1.032,0.000,0.000,0.898,-0.398,0.168,-1.000,0.142,-0.280,0.752,-0.751,0.000,0.333,-0.100,-0.086,-0.803,0.668,-1.000,1.155,0.000,0.000,-0.477,-0.199
1.454,-0.331,-0.910,-1.714,0.000,0.000,0.658,-0.686,0.174,-1.000,0.142,-0.743,0.611,-0.654,0.000,0.108,-0.615,-0.364,-0.603,0.404,-1.000,0.510,0.000,0.000,-0.367,0.200
1.454,-0.317,0.278,1.016,0.000,0.000,0.118,0.216,-0.030,-1.000,0.142,0.421,0.611,-0.629,0.000,0.295,0.307,1.027,-0.977,0.652,-1.000,-0.136,0.000,0.000,-0.643,-1.023
1.454,-0.302,-1.825,0.333,0.000,0.000,-0.662,-1.522,0.062,-1.000,0.142,0.082,0.329,-0.827,0.000,-0.042,-0.032,0.888,-0.885,-0.351,-1.000,-0.782,0.000,0.000,-0.256,0.402
1.454,-0.288,-0.042,-1.714,0.000,0.000,-0.602,-1.444,0.115,-1.000,0.142,0.082,0.188,-0.807,0.000,-0.566,-0.533,0.610,-0.706,0.351,-1.000,1.155,0.000,0.000,-1.141,-0.095
1.454,-0.273,-1.002,1.016,0.000,0.000,0.078,0.551,0.134,-1.000,0.142,0.285,0.188,-0.464,0.000,-0.416,0.660,0.749,-0.999,0.724,-1.000,-0.782,0.000,0.000,-0.256,0.620
1.454,-0.259,-0.636,-0.349,0.000,0.000,0.678,-0.291,0.461,-1.000,0.142,-0.709,0.611,-0.666,0.000,0.670,-1.103,0.332,-0.966,0.652,-1.000,-0.782,0.000,0.000,-1.473,-0.622
1.454,-0.244,0.187,-0.008,0.000,0.000,0.978,1.371,-0.215,-1.000,0.142,0.455,1.033,-0.745,0.000,0.445,-0.723,0.193,-0.783,-0.076,-1.000,-0.136,0.000,0.000,0.408,0.001
1.454,-0.230,0.644,0.333,0.000,0.000,-0.142,-0.356,-0.840,-1.000,0.142,-0.596,0.752,-0.841,0.000,-0.079,-0.330,1.305,-0.882,0.180,-1.000,0.510,0.000,0.000,-0.477,-1.144
1.454,-0.215,-0.407,1.016,0.000,0.000,-0.662,-1.617,-0.208,-1.000,0.142,0.082,-0.094,-0.686,0.000,-0.678,0.185,-0.086,-0.729,0.577,-1.000,0.510,0.000,0.000,0.463,-0.680
1.454,-0.200,-0.179,-1.714,0.000,0.000,-0.462,0.433,0.267,-1.000,0.142,-0.031,0.892,-0.775,0.000,0.258,0.199,-0.503,-0.595,-0.143,-1.000,0.510,0.000,0.000,0.353,0.252
1.454,-0.186,0.278,-0.008,0.000,0.000,-0.582,-0.363,0.704,-1.000,0.142,-0.359,1.315,-0.653,0.000,0.258,-0.262,0.610,-0.758,0.668,-1.000,-0.782,0.000,0.000,-0.090,0.590
1.454,-0.171,0.141,1.698,0.000,0.000,-0.462,-0.201,0.044,-1.000,0.142,-0.189,0.611,-0.702,0.000,0.557,-0.628,1.166,-0.945,0.665,-1.000,-0.782,0.000,0.000,0.076,-0.934
1.454,-0.157,1.101,0.674,0.000,0.000,0.518,-0.955,0.483,-1.000,0.142,0.104,0.047,-0.853,0.000,0.520,-0.561,0.193,-0.865,0.007,-1.000,-0.136,0.000,0.000,-0.754,-0.104
1.454,-0.142,0.141,-0.008,0.000,0.000,-0.122,-1.023,-0.506,-1.000,0.142,-0.325,1.033,-0.640,0.000,0.333,-0.100,-0.086,-0.552,-0.404,-1.000,0.510,0.000,0.000,-0.256,-0.593
1.454,-0.128,-0.453,1.016,0.000,0.000,-0.402,0.544,0.074,-1.000,0.142,0.048,0.047,-0.880,0.000,-0.454,-0.113,0.749,-0.626,0.244,-1.000,0.510,0.000,0.000,0.408,-0.522
1.454,-0.113,0.324,-0.690,0.000,0.000,1.458,0.313,-0.285,-1.000,0.142,-1.150,1.033,-0.430,0.000,0.258,-0.303,0.749,-0.803,-0.287,-1.000,0.510,0.000,0.000,0.353,-1.235
1.454,-0.099,-1.505,-0.008,0.000,0.000,-0.762,0.921,0.374,-1.000,0.142,-0.178,1.597,-0.896,0.000,0.145,-0.303,0.749,-0.772,0.103,-1.000,0.510,0.000,0.000,-0.643,-0.686
1.454,-0.084,-0.545,-0.690,0.000,0.000,0.138,-0.066,0.750,-1.000,0.142,-0.822,0.470,-0.938,0.000,-0.117,-0.127,0.610,-0.699,-0.135,-1.000,0.510,0.000,0.000,-0.477,0.321
1.454,-0.070,0.416,1.357,0.000,0.000,0.658,0.252,-0.414,-1.000,0.142,-0.867,0.329,-0.739,0.000,0.333,-0.588,0.332,-0.574,-0.057,-1.000,-0.136,0.000,0.000,-0.477,0.827
1.454,-0.055,-1.596,0.674,0.000,0.000,0.078,0.011,0.075,-1.000,0.142,-0.675,-0.094,-0.515,0.000,0.482,-0.710,0.193,-0.624,-0.737,-1.000,-0.136,0.000,0.000,-0.920,-0.371
1.454,-0.041,0.324,-1.373,0.000,0.000,0.598,-0.004,0.548,-1.000,0.142,0.093,0.470,-0.440,0.000,-0.379,-1.062,0.054,-0.695,0.663,-1.000,0.510,0.000,0.000,-0.643,-0.847
1.454,-0.026,-0.087,-0.349,0.000,0.000,-0.222,-1.013,0.164,-1.000,0.142,0.500,0.329,-0.609,0.000,-0.266,-0.574,0.471,-0.366,0.487,-1.000,-0.136,0.000,0.000,0.851,0.561
1.454,-0.012,1.010,-0.690,0.000,0.000,0.198,0.676,0.222,-1.000,0.142,0.206,0.752,-0.858,0.000,-0.266,-0.547,-0.086,-0.466,1.087,-1.000,-0.136,0.000,0.000,-0.256,-0.249
1.454,0.003,-1.276,-1.032,0.000,0.000,0.298,-0.527,0.616,-1.000,0.142,0.048,0.188,-0.602,0.000,0.333,-0.927,0.610,-0.434,-0.105,-1.000,0.510,0.000,0.000,-0.256,-0.858
1.454,0.017,0.598,1.357,0.000,0.000,0.318,0.645,0.081,-1.000,0.142,0.398,1.174,-0.308,0.000,-0.229,-0.384,0.610,-0.490,0.687,-1.000,-0.136,0.000,0.000,0.297,0.067
1.454,0.032,0.873,-1.032,0.000,0.000,0.118,0.210,-0.298,-1.000,0.142,-0.088,0.329,-0.639,0.000,-0.454,-0.140,0.610,-0.815,0.337,-1.000,0.510,0.000,0.000,-0.201,-0.872
1.454,0.046,0.416,-0.690,0.000,0.000,-0.182,0.742,-0.406,-1.000,0.142,-0.517,0.892,-0.827,0.000,0.932,-0.574,0.471,-0.405,-0.111,-1.000,-0.136,0.000,0.000,-0.422,0.246
1.454,0.061,-0.682,-0.690,0.000,0.000,0.338,0.174,0.598,-1.000,0.142,-0.449,0.611,-0.820,0.000,0.557,0.009,0.610,-0.891,-0.721,-1.000,-0.136,0.000,0.000,0.353,-0.699
1.454,0.075,-0.865,1.016,0.000,0.000,0.438,-0.113,0.294,-1.000,0.142,0.014,0.470,-0.706,0.000,0.445,0.063,0.193,-0.534,0.839,-1.000,0.510,0.000,0.000,-1.141,0.035
1.454,0.090,2.244,-1.032,0.000,0.000,-0.022,0.804,-0.033,-1.000,0.142,0.579,0.611,-0.586,0.000,0.520,-0.045,0.193,-0.686,-0.289,-1.000,-0.782,0.000,0.000,-0.311,-0.457
1.454,0.104,-0.316,-0.008,0.000,0.000,0.958,0.334,0.435,-1.000,0.142,-0.822,0.329,-0.723,0.000,-0.416,-0.344,0.054,-0.666,0.484,-1.000,0.510,0.000,0.000,-0.311,0.298
1.454,0.119,0.370,0.333,0.000,0.000,-0.342,-0.501,-0.605,-1.000,0.142,0.421,-0.516,-0.393,0.000,0.857,-0.425,0.332,-0.636,0.556,-1.000,1.155,0.000,0.000,-0.422,0.118
1.454,0.133,-0.682,-1.032,0.000,0.000,-1.322,0.265,0.798,-1.000,0.142,-0.110,1.033,-0.858,0.000,-0.154,-0.262,-0.086,-0.483,0.423,-1.000,-0.136,0.000,0.000,-0.422,-0.057
1.454,0.148,0.690,0.674,0.000,0.000,0.598,-0.593,0.045,-1.000,0.142,-0.359,1.033,-0.756,0.000,0.108,0.348,0.332,-0.651,0.228,-1.000,1.155,0.000,0.000,0.906,0.179
1.454,0.162,-0.773,0.333,0.000,0.000,-0.482,-0.154,-0.278,-1.000,0.142,0.172,0.752,-0.350,0.000,0.445,-0.235,-0.503,-0.582,-0.153,-1.000,1.155,0.000,0.000,0.961,-0.503
1.454,0.177,0.598,-1.714,0.000,0.000,0.338,-1.206,-0.632,-1.000,0.142,0.138,0.047,-0.552,0.000,0.482,-0.710,0.332,-0.695,0.655,-1.000,0.510,0.000,0.000,-0.754,0.005
1.454,0.192,-0.133,0.674,0.000,0.000,1.098,1.185,0.893,-1.000,0.142,-0.167,0.611,-0.423,0.000,0.557,-0.574,0.471,-0.587,0.388,-1.000,-0.136,0.000,0.000,1.017,0.590
1.454,0.206,-0.133,-0.349,0.000,0.000,-0.542,0.102,0.801,-1.000,0.142,-0.551,0.892,-0.405,0.000,-0.117,-0.439,0.054,-0.409,-0.785,-1.000,-0.782,0.000,0.000,0.629,-0.827
1.454,0.221,0.324,-0.690,0.000,0.000,0.478,0.233,0.687,-1.000,0.142,-0.393,0.752,-0.518,0.000,0.557,0.266,1.027,-0.672,1.124,-1.000,1.155,0.000,0.000,-0.643,-0.361
1.454,0.235,0.233,-0.690,0.000,0.000,0.938,-0.681,0.128,-1.000,0.142,0.229,0.752,-0.880,0.000,0.370,-0.086,0.888,-0.516,-0.569,-1.000,-0.136,0.000,0.000,0.076,0.359
1.454,0.250,-0.773,-1.373,0.000,0.000,0.458,0.094,0.393,-1.000,0.142,-0.517,0.470,-0.722,0.000,-0.117,0.253,1.027,-0.398,0.452,-1.000,0.510,0.000,0.000,-0.035,-1.033
1.454,0.264,-1.002,0.333,0.000,0.000,-0.062,-0.779,-0.275,-1.000,0.142,-0.302,0.611,-0.554,0.000,0.744,-0.289,0.749,-0.353,-0.193,-1.000,-0.136,0.000,0.000,-0.754,0.084
1.454,0.279,0.553,-1.373,0.000,0.000,-0.362,0.088,-0.005,-1.000,0.142,-0.890,-0.094,-0.700,0.000,0.145,-0.005,0.888,-0.556,-0.510,-1.000,0.510,0.000,0.000,-0.422,-0.601
1.454,0.293,0.050,-1.373,0.000,0.000,1.738,-0.036,0.295,-1.000,0.142,0.014,0.188,-0.243,0.000,0.482,-0.167,-0.225,-0.497,0.164,-1.000,-0.136,0.000,0.000,-0.145,0.403
1.454,0.308,0.461,-0.349,0.000,0.000,-0.222,0.585,0.187,-1.000,0.142,-0.562,0.470,-0.529,0.000,0.370,0.226,1.166,-0.764,0.311,-1.000,0.510,0.000,0.000,0.463,0.598
1.454,0.322,0.141,0.674,0.000,0.000,-0.022,-1.570,0.861,-1.000,0.142,0.308,0.892,-0.519,0.000,-0.266,-0.642,-0.086,-0.753,0.044,-1.000,0.510,0.000,0.000,-0.865,0.392
1.454,0.337,-0.407,-1.373,0.000,0.000,-0.462,0.070,0.267,-1.000,0.142,-0.178,0.470,-0.543,0.000,0.932,-0.737,0.193,-0.430,0.476,-1.000,-0.136,0.000,0.000,-0.035,-0.192
1.454,0.351,-0.270,1.357,0.000,0.000,0.258,0.849,0.292,-1.000,0.142,0.059,0.752,-0.778,0.000,0.220,-0.886,0.749,-0.370,0.180,-1.000,-0.782,0.000,0.000,-0.477,-1.348
1.454,0.366,1.010,-0.349,0.000,0.000,-0.722,-0.085,0.216,-1.000,0.142,0.398,0.188,-0.683,0.000,0.557,0.144,0.749,-0.427,0.204,-1.000,0.510,0.000,0.000,0.131,-0.619
1.454,0.380,0.095,1.016,0.000,0.000,1.018,-0.557,0.133,-1.000,0.142,-0.619,0.892,-0.610,0.000,0.632,-0.127,0.610,-0.750,-0.343,-1.000,-0.136,0.000,0.000,0.131,-0.247
1.454,0.395,0.553,-0.349,0.000,0.000,-0.242,0.200,0.512,-1.000,0.142,-0.235,0.611,-0.406,0.000,0.145,-0.520,0.332,-0.546,-0.271,-1.000,-0.136,0.000,0.000,-1.418,0.396
1.454,0.409,-1.733,-0.690,0.000,0.000,1.058,0.572,0.122,-1.000,0.142,-0.721,0.329,-0.177,0.000,0.857,0.077,0.610,-0.639,-0.127,-1.000,-0.136,0.000,0.000,0.021,-0.253
1.454,0.424,-0.545,0.674,0.000,0.000,0.758,0.029,0.400,-1.000,0.142,-0.585,0.188,-0.510,0.000,0.183,-0.371,0.888,-0.242,0.084,-1.000,0.510,0.000,0.000,-0.035,-0.275
1.454,0.438,1.421,-1.032,0.000,0.000,1.098,1.081,0.640,-1.000,0.142,-1.297,1.315,-0.220,0.000,0.183,-0.642,0.610,-0.703,0.193,-1.000,-2.073,0.000,0.000,0.685,0.320
1.454,0.453,0.736,-1.032,0.000,0.000,-1.902,1.034,0.108,-1.000,0.142,-0.506,0.329,-0.024,0.000,-0.229,-0.994,0.610,-0.675,1.065,-1.000,1.801,0.000,0.000,0.021,-0.462
1.454,0.467,1.193,-0.349,0.000,0.000,0.078,0.316,0.871,-1.000,0.142,0.082,0.470,-0.605,0.000,-0.079,-0.439,-0.642,-0.431,-0.431,-1.000,-0.782,0.000,0.000,-1.141,0.062
1.454,0.482,-1.093,-0.008,0.000,0.000,-0.022,-0.671,-0.112,-1.000,0.142,-0.065,0.611,-0.240,0.000,1.194,-0.466,0.471,-0.269,0.361,-1.000,-0.136,0.000,0.000,-0.035,-0.124
1.454,0.496,-0.590,-1.373,0.000,0.000,-0.482,1.383,0.911,-1.000,0.142,-0.031,0.329,-0.745,0.000,-0.154,-0.167,0.888,-0.645,-0.204,-1.000,-0.136,0.000,0.000,1.293,0.281
1.454,0.511,-0.865,-1.373,0.000,0.000,-1.022,0.231,-0.497,-1.000,0.142,-1.263,0.188,-0.698,0.000,0.295,-0.859,0.054,-0.459,-0.231,-1.000,-0.136,0.000,0.000,-0.533,-0.552
1.454,0.525,-1.185,-0.349,0.000,0.000,-0.662,-0.028,0.434,-1.000,0.142,-1.410,0.329,-0.139,0.000,-0.154,-0.045,0.332,-0.504,0.564,-1.000,-0.136,0.000,0.000,-0.311,-0.476
1.454,0.540,-1.002,1.016,0.000,0.000,-0.102,1.237,0.163,-1.000,0.142,-0.969,1.174,-0.263,0.000,0.258,-0.344,-0.086,-0.371,-0.393,-1.000,-0.136,0.000,0.000,0.131,0.402
1.454,0.554,-0.727,-0.349,0.000,0.000,-0.522,0.469,0.250,-1.000,0.142,-1.105,0.188,-0.121,0.000,0.108,-0.167,1.027,-0.015,0.484,-1.000,-0.136,0.000,0.000,-0.422,1.426
1.454,0.569,1.056,-0.349,0.000,0.000,0.318,0.572,0.202,-1.000,0.142,0.003,0.470,-0.583,0.000,0.295,0.334,-0.086,-0.257,0.124,-1.000,-0.136,0.000,0.000,0.519,-0.658
1.454,0.584,-0.225,1.016,0.000,0.000,-0.462,1.374,0.780,-1.000,0.142,-0.314,0.611,-0.275,0.000,0.108,-0.723,0.749,-0.232,0.175,-1.000,0.510,0.000,0.000,0.021,-0.677
1.454,0.598,0.141,-0.008,0.000,0.000,0.138,0.495,-0.082,-1.000,0.142,-0.144,0.470,-0.555,0.000,0.071,0.402,0.193,-0.154,0.209,-1.000,-0.136,0.000,0.000,-0.422,0.388
1.454,0.613,-0.179,-0.008,0.000,0.000,-0.182,0.332,0.890,-1.000,0.142,-0.777,-0.094,-0.188,0.000,0.520,-0.045,-0.086,-0.160,-0.585,-1.000,1.155,0.000,0.000,0.021,-0.091
1.454,0.627,1.101,1.357,0.000,0.000,0.498,-0.105,0.481,-1.000,0.142,-0.743,0.470,-0.284,0.000,0.071,-0.669,0.610,-0.259,-0.537,-1.000,-0.136,0.000,0.000,-0.699,-0.499
1.454,0.642,-0.956,-1.373,0.000,0.000,0.338,0.448,0.610,-1.000,0.142,0.522,0.611,0.148,0.000,0.857,-0.872,0.193,-0.370,-0.212,-1.000,-0.782,0.000,0.000,-0.035,0.055
1.454,0.656,0.141,-0.349,0.000,0.000,-0.482,0.181,1.066,-1.000,0.142,-0.314,0.752,-0.169,0.000,-0.004,-0.656,1.444,-0.317,0.860,-1.000,0.510,0.000,0.000,-1.584,-0.325
1.454,0.671,-1.139,1.357,0.000,0.000,-0.602,0.313,0.526,-1.000,0.142,-0.201,-0.094,-0.129,0.000,0.445,-1.252,0.610,-0.035,0.649,-1.000,-0.782,0.000,0.000,-0.145,-0.452
1.454,0.685,0.873,-1.032,0.000,0.000,0.438,1.741,0.424,-1.000,0.142,-0.788,1.315,-0.211,0.000,0.707,0.009,0.471,-0.148,0.439,-1.000,0.510,0.000,0.000,0.463,-0.831
1.454,0.700,-1.185,-0.690,0.000,0.000,-0.062,-0.061,1.271,-1.000,0.142,-0.167,1.174,-0.320,0.000,1.119,-0.303,-0.364,-0.478,0.460,-1.000,0.510,0.000,0.000,-0.090,-0.321
1.454,0.714,-0.910,-0.349,0.000,0.000,1.038,0.781,0.832,-1.000,0.142,-0.031,0.047,0.003,0.000,-0.042,-0.466,0.193,-0.283,0.327,-1.000,1.801,0.000,0.000,0.408,-0.580
1.454,0.729,-1.870,1.357,0.000,0.000,1.138,-0.172,0.604,-1.000,0.142,-1.037,0.329,-0.045,0.000,0.819,-1.062,1.305,-0.030,-0.233,-1.000,-0.782,0.000,0.000,-0.145,-0.144
1.454,0.743,-0.956,-1.032,0.000,0.000,-0.322,0.779,0.022,-1.000,0.142,-0.754,1.879,-0.180,0.000,0.819,-0.615,1.166,-0.107,0.983,-1.000,-0.782,0.000,0.000,-0.699,0.821
1.454,0.758,-1.139,-1.373,0.000,0.000,-0.102,0.437,0.221,-1.000,0.142,-0.201,0.047,-0.136,0.000,0.407,-0.384,0.332,-0.345,-0.460,-1.000,0.510,0.000,0.000,0.076,-0.919
1.454,0.772,-0.910,-0.008,0.000,0.000,0.378,0.826,-0.106,-1.000,0.142,0.229,0.611,-0.150,0.000,0.782,-1.022,0.054,-0.576,0.959,-1.000,-0.136,0.000,0.000,-0.533,-0.794
1.454,0.787,-0.956,-0.690,0.000,0.000,-0.162,0.972,0.588,-1.000,0.142,-0.743,0.892,0.082,0.000,0.482,-0.289,0.193,-0.209,0.908,-1.000,0.510,0.000,0.000,-0.367,-0.252
1.454,0.801,-0.407,-0.008,0.000,0.000,0.618,0.482,0.587,-1.000,0.142,-0.359,0.470,-0.055,0.000,0.370,-0.791,0.332,-0.308,-0.081,-1.000,0.510,0.000,0.000,-0.422,0.123
1.454,0.816,-0.179,1.016,0.000,0.000,-1.002,0.626,0.417,-1.000,0.142,-0.517,0.329,-0.085,0.000,0.445,-0.167,0.888,-0.091,0.135,-1.000,0.510,0.000,0.000,-0.201,-0.424
1.454,0.830,-2.328,-0.008,0.000,0.000,0.858,0.339,-0.063,-1.000,0.142,-0.156,0.188,0.051,0.000,1.044,-0.845,0.888,0.007,0.900,-1.000,1.155,0.000,0.000,-1.363,-0.249
1.454,0.845,-0.407,1.016,0.000,0.000,0.718,-1.268,-0.094,-1.000,0.142,-0.201,0.329,-0.228,0.000,0.407,0.036,0.749,-0.031,-0.311,-1.000,-0.136,0.000,0.000,-1.363,-0.191
1.454,0.859,-0.316,1.016,0.000,0.000,0.098,0.101,0.930,-1.000,0.142,0.172,1.033,-0.083,0.000,0.370,-0.683,0.193,-0.393,1.028,-1.000,0.510,0.000,0.000,-0.477,-0.196
1.454,0.874,-2.099,-1.032,0.000,0.000,0.878,-0.214,0.720,-1.000,0.142,-0.382,1.033,-0.061,0.000,0.969,-0.249,-0.364,0.062,0.772,-1.000,0.510,0.000,0.000,0.187,-0.453
1.454,0.888,1.787,-0.349,0.000,0.000,-0.202,0.269,0.791,-1.000,0.142,-0.438,-0.094,-0.109,0.000,0.595,-0.384,0.054,-0.212,1.593,-1.000,-0.136,0.000,0.000,-0.145,-0.212
1.454,0.903,-1.505,-1.032,0.000,0.000,0.218,1.120,0.632,-1.000,0.142,-1.082,-0.094,0.210,0.000,0.482,0.090,0.332,0.040,0.647,-1.000,-0.136,0.000,0.000,-2.248,-0.804
1.454,0.917,1.467,0.674,0.000,0.000,0.698,-0.335,0.395,-1.000,0.142,-0.077,0.611,0.021,0.000,0.520,-0.222,0.749,0.253,1.407,-1.000,-0.782,0.000,0.000,0.353,0.713
1.454,0.932,0.598,0.674,0.000,0.000,-0.462,0.614,0.282,-1.000,0.142,-0.901,0.047,-0.004,0.000,0.370,-0.750,0.193,-0.184,0.305,-1.000,1.801,0.000,0.000,-1.252,-0.359
1.454,0.946,-0.270,-0.008,0.000,0.000,0.798,1.128,0.477,-1.000,0.142,-0.359,-0.094,0.046,0.000,0.632,-0.561,0.610,0.471,0.308,-1.000,1.155,0.000,0.000,0.131,-0.832
1.454,0.961,-0.042,-0.690,0.000,0.000,0.178,0.733,1.237,-1.000,0.142,-0.619,0.752,0.236,0.000,0.969,-0.805,0.610,0.201,0.652,-1.000,1.155,0.000,0.000,0.408,-0.122
1.454,0.976,-2.190,1.016,0.000,0.000,0.358,0.742,0.458,-1.000,0.142,-0.777,0.188,0.022,0.000,0.145,0.239,0.749,0.094,1.372,-1.000,0.510,0.000,0.000,-0.533,-0.815
1.454,0.990,0.690,-1.032,0.000,0.000,0.778,0.288,0.168,-1.000,0.142,0.070,0.470,0.224,0.000,0.220,0.158,0.193,-0.119,0.289,-1.000,0.510,0.000,0.000,-0.367,-0.877
1.454,1.005,-0.179,1.016,0.000,0.000,0.638,-0.014,1.107,-1.000,0.142,-0.946,1.033,-0.105,0.000,0.183,-0.493,0.471,-0.254,0.801,-1.000,0.510,0.000,0.000,-0.256,0.336
1.454,1.019,0.507,1.698,0.000,0.000,-0.322,0.464,0.844,-1.000,0.142,-0.212,0.047,0.027,0.000,0.183,-0.452,-0.225,0.005,0.583,-1.000,0.510,0.000,0.000,-0.754,-0.595
1.454,1.034,-0.545,0.674,0.000,0.000,0.718,0.866,0.510,-1.000,0.142,-0.393,-0.235,-0.280,0.000,0.632,-0.683,0.054,0.560,0.127,-1.000,0.510,0.000,0.000,0.187,-0.289
1.454,1.048,-0.590,0.674,0.000,0.000,1.118,1.696,1.176,-1.000,0.142,-0.574,0.611,0.129,0.000,0.258,-0.805,-0.086,0.061,1.817,-1.000,0.510,0.000,0.000,-0.699,-0.585
1.454,1.063,-0.590,-0.349,0.000,0.000,0.138,0.360,0.532,-1.000,0.142,0.262,0.329,0.169,0.000,0.333,-0.764,0.193,0.221,0.671,-1.000,0.510,0.000,0.000,-0.920,0.374
1.454,1.077,-0.270,-0.690,0.000,0.000,1.098,-0.226,0.087,-1.000,0.142,-0.913,0.611,0.240,0.000,0.819,-0.723,0.332,0.283,0.975,-1.000,1.155,0.000,0.000,-0.367,-0.103
1.454,1.092,0.461,0.333,0.000,0.000,0.518,0.264,-0.180,-1.000,0.142,-0.065,-0.657,0.103,0.000,0.894,-0.927,-0.225,0.213,0.255,-1.000,0.510,0.000,0.000,0.297,-0.985
1.454,1.106,0.278,-0.008,0.000,0.000,-0.422,0.278,0.602,-1.000,0.142,-0.641,0.047,0.257,0.000,0.557,-0.398,0.054,0.376,1.921,-1.000,0.510,0.000,0.000,-0.477,-0.243
1.454,1.121,-1.870,-0.690,0.000,0.000,1.158,0.164,1.633,-1.000,0.142,-0.811,0.470,0.292,0.000,0.220,-0.452,0.749,0.248,0.439,-1.000,0.510,0.000,0.000,0.076,-0.296
1.454,1.135,-1.733,-0.690,0.000,0.000,0.578,-0.080,1.123,-1.000,0.142,-0.031,0.329,0.516,0.000,0.670,-0.791,0.054,0.023,0.236,-1.000,0.510,0.000,0.000,-0.754,-0.082
1.454,1.150,0.324,-1.373,0.000,0.000,1.098,0.337,0.711,-1.000,0.142,-0.325,1.033,0.718,0.000,1.306,-1.225,0.193,0.439,0.913,-1.000,0.510,0.000,0.000,0.076,-0.726
1.454,1.164,-2.236,-0.690,0.000,0.000,0.638,-0.018,0.446,-1.000,0.142,-0.619,0.188,0.805,0.000,1.231,-1.103,0.610,0.513,-0.633,-1.000,-0.136,0.000,0.000,-0.533,-1.340
1.454,1.179,1.284,-0.008,0.000,0.000,-0.982,-0.514,0.314,-1.000,0.142,-0.969,0.188,0.638,0.000,0.595,-0.900,-0.503,0.487,0.756,-1.000,1.155,0.000,0.000,-0.367,-0.841
1.454,1.193,0.278,-1.373,0.000,0.000,-0.602,-0.989,0.710,-1.000,0.142,-0.743,1.174,0.748,0.000,1.081,-0.940,0.054,0.581,0.292,-1.000,1.801,0.000,0.000,-0.422,-0.649
1.454,1.208,1.376,0.333,0.000,0.000,0.398,-0.159,0.938,-1.000,0.142,-0.246,0.470,0.534,0.000,1.119,-0.330,0.749,0.284,1.156,-1.000,1.801,0.000,0.000,-0.201,-0.232
1.454,1.222,0.736,-0.690,0.000,0.000,0.918,-0.748,0.147,-1.000,0.142,-0.495,0.047,0.616,0.000,0.969,-0.615,0.332,0.549,1.588,-1.000,0.510,0.000,0.000,-0.311,-0.059
1.454,1.237,-0.133,-1.032,0.000,0.000,0.498,1.174,1.243,-1.000,0.142,-1.805,1.174,0.192,0.000,0.670,-0.344,0.749,0.166,0.119,-1.000,2.447,0.000,0.000,-1.031,-0.298
